# Q=2
# T_LOOP=1000
# O_LOOP=10000
0.000000 1.000000
1.000000 0.716812
2.000000 0.612445
3.000000 0.559748
4.000000 0.527735
5.000000 0.505722
6.000000 0.489616
7.000000 0.477568
8.000000 0.467827
9.000000 0.460462
10.000000 0.454495
11.000000 0.449707
12.000000 0.445913
13.000000 0.443244
14.000000 0.441258
15.000000 0.440202
1.000000 0.716717
1.414214 0.650257
2.236068 0.592654
3.162278 0.552278
4.123106 0.524223
5.099020 0.503735
6.082763 0.488404
7.071068 0.476775
8.062258 0.467381
9.055385 0.460080
10.049876 0.454448
11.045361 0.449468
12.041595 0.445599
13.038405 0.442861
14.035669 0.440941
15.033296 0.439866
2.000000 0.611885
2.236068 0.592295
2.828427 0.563586
3.605551 0.536994
4.472136 0.515532
5.385165 0.498310
6.324555 0.484924
7.280110 0.474262
8.246211 0.465593
9.219544 0.458738
10.198039 0.453182
11.180340 0.448591
12.165525 0.444682
13.152946 0.442138
14.142136 0.440334
15.132746 0.439629
3.000000 0.559165
3.162278 0.551788
3.605551 0.536860
4.242641 0.520138
5.000000 0.504696
5.830952 0.491148
6.708204 0.480047
7.615773 0.470856
8.544004 0.463218
9.486833 0.456800
10.440307 0.451586
11.401754 0.447309
12.369317 0.443739
13.341664 0.441245
14.317821 0.439653
15.297059 0.438863
4.000000 0.526918
4.123106 0.523401
4.472136 0.515194
5.000000 0.504493
5.656854 0.493391
6.403124 0.483211
7.211103 0.474336
8.062258 0.466750
8.944272 0.459896
9.848858 0.454284
10.770330 0.449724
11.704700 0.445687
12.649111 0.442736
13.601471 0.440243
14.560220 0.438753
15.524175 0.437734
5.000000 0.505048
5.099020 0.502916
5.385165 0.498193
5.830952 0.491021
6.403124 0.483138
7.071068 0.475461
7.810250 0.468430
8.602325 0.462098
9.433981 0.456468
10.295630 0.451630
11.180340 0.447476
12.083046 0.443966
13.000000 0.441331
13.928388 0.439390
14.866069 0.437722
15.811388 0.436609
6.000000 0.488817
6.082763 0.487681
6.324555 0.484538
6.708204 0.479859
7.211103 0.474023
7.810250 0.468326
8.485281 0.462952
9.219544 0.457868
10.000000 0.453134
10.816654 0.449083
11.661904 0.445572
12.529964 0.442600
13.416408 0.439974
14.317821 0.438216
15.231546 0.436536
16.155494 0.435782
7.000000 0.476916
7.071068 0.476041
7.280110 0.473727
7.615773 0.470335
8.062258 0.466131
8.602325 0.461772
9.219544 0.457590
9.899495 0.453425
10.630146 0.449780
11.401754 0.446426
12.206556 0.443190
13.038405 0.440698
13.892444 0.438545
14.764823 0.436848
15.652476 0.435282
16.552945 0.434723
8.000000 0.467506
8.062258 0.466914
8.246211 0.465127
8.544004 0.462668
8.944272 0.459683
9.433981 0.456181
10.000000 0.452795
10.630146 0.449490
11.313708 0.446567
12.041595 0.443617
12.806248 0.440933
13.601471 0.439000
14.422205 0.437098
15.264338 0.435402
16.124515 0.434067
17.000000 0.433600
9.000000 0.460125
9.055385 0.459658
9.219544 0.458482
9.486833 0.456522
9.848858 0.454227
10.295630 0.451671
10.816654 0.448834
11.401754 0.446084
12.041595 0.443234
12.727922 0.441064
13.453624 0.439121
14.212670 0.437354
15.000000 0.435693
15.811388 0.434177
16.643317 0.433039
17.492856 0.432210
10.000000 0.454248
10.049876 0.454009
10.198039 0.453257
10.440307 0.451672
10.770330 0.449845
11.180340 0.447871
11.661904 0.445436
12.206556 0.443132
12.806248 0.440854
13.453624 0.438898
14.142136 0.436987
14.866069 0.435416
15.620499 0.434100
16.401219 0.432740
17.204651 0.431905
18.027756 0.431127
11.000000 0.449662
11.045361 0.449621
11.180340 0.449161
11.401754 0.448079
11.704700 0.446700
12.083046 0.444864
12.529964 0.442817
13.038405 0.440714
13.601471 0.438810
14.212670 0.436948
14.866069 0.435134
15.556349 0.433869
16.278821 0.432795
17.029386 0.431629
17.804494 0.430806
18.601075 0.430263
12.000000 0.446278
12.041595 0.446345
12.165525 0.445940
12.369317 0.444948
12.649111 0.443722
13.000000 0.442440
13.416408 0.440634
13.892444 0.438822
14.422205 0.436875
15.000000 0.435139
15.620499 0.433686
16.278821 0.432357
16.970563 0.431508
17.691806 0.430457
18.439089 0.429531
19.209373 0.429041
13.000000 0.443884
13.038405 0.443810
13.152946 0.443486
13.341664 0.442601
13.601471 0.441685
13.928388 0.440375
14.317821 0.438610
14.764823 0.436882
15.264338 0.435166
15.811388 0.434021
16.401219 0.432593
17.029386 0.431343
17.691806 0.430405
18.384776 0.429618
19.104973 0.428794
19.849433 0.428429
14.000000 0.442237
14.035669 0.442227
14.142136 0.441821
14.317821 0.441131
14.560220 0.439998
14.866069 0.438695
15.231546 0.437117
15.652476 0.435581
16.124515 0.434243
16.643317 0.433091
17.204651 0.431778
17.804494 0.430676
18.439089 0.429820
19.104973 0.428871
19.798990 0.428173
20.518285 0.427818
15.000000 0.441287
15.033296 0.441321
15.132746 0.440755
15.297059 0.440031
15.524175 0.438943
15.811388 0.437823
16.155494 0.436155
16.552945 0.434612
17.000000 0.433537
17.492856 0.432378
18.027756 0.431147
18.601075 0.430242
19.209373 0.429228
19.849433 0.428543
20.518285 0.428212
21.213203 0.427778
